,name,address,budget,genre
27854,山登 森下,東京都江東区新大橋１-3-9,B004,G001
27855,Yamato,東京都新宿区新宿２-12-2  リード富士ビル B1,B002,G012
27856,矢まと 秋葉原店,東京都千代田区神田佐久間町１－６－１　ＪＲ高架下,B003,G001
27857,矢まと 御茶ノ水店,東京都千代田区神田駿河台１-２-５　神田駿河台ビルＢ１Ｆ,B002,G001
27858,矢まと 神田駅前店,東京都千代田区鍛冶町２－１－２　神田南口ビル１Ｆ,B002,G001
27859,矢まと ペディ汐留店,東京都港区東新橋１-9-1 東京汐留ビルディング　Pedi（ペディ)汐留2F,B002,G004
27860,やまと 楽,東京都新宿区新宿３‐5‐4レインボービレッジ4Ｆ,B004,G004
27861,やまと豚と芋焼酎 克賢 かつけん,東京都台東区浅草橋５－５－１,B005,G004
27862,山鶏,東京都文京区湯島３－３８－１０　ハニービル3階・7階,B008,G004
27863,山鶏HANARE,東京都文京区湯島３‐３８－１０　ハニービル７F,B004,G001
27864,杜 やまなし 八丁堀本店,東京都中央区八丁堀２-11-1　メゾンドコート八丁堀1F,B003,G004
27865,やまに,東京都中央区勝どき１-7-1 勝どきサンスクエア　B105,B008,G001
27866,やまねこ亭,東京都中野区中央５-48-5シャンポール中野107号,B011,G004
27867,山の茶屋,東京都千代田区永田町２-10-6,B006,G004
27868,代官山 やまびこ,東京都渋谷区恵比寿西１－３０－１４　エコー代官山１０１,B004,G004
27869,山本亭,東京都中央区新富１-19-2,B003,G001
27870,やまや 浅草,東京都台東区浅草２‐５‐１,B001,G001
27871,山やす,東京都台東区蔵前３‐６‐８,B003,G002
27872,やまよこ鮮魚店,東京都町田市原町田４-５-１４　１Ｆ,B003,G001
27873,di Yamanda,東京都台東区浅草４-38-7,B003,G006
27874,0831 yummy,東京都渋谷区恵比寿西２-17-9-1F,B004,G002
27875,YUMMY BURGER,東京都世田谷区北沢２－３３－６　藤原ビル１Ｆ,B002,G015
27876,闇市,東京都北区赤羽１-12-6,B002,G001
27877,ホルモン道場 闇市倶楽部 目黒店,東京都品川区上大崎２-27-1　サンフェリスタB１１０,B008,G008
27878,ヤミツキカリー 飯田橋店,東京都千代田区富士見２‐１１‐１２　１Ｆ,B001,G005
27879,やみつき商店,東京都中野区中野５－５５－８,B008,G008
27880,やみつきビストロ,東京都新宿区新宿３-34-3 第31東京ビル1階,B003,G002
27881,飲茶料理 飛輝,東京都墨田区東向島２-28-3,B002,G007
27882,弥生亭,東京都昭島市朝日町１-11-5　山内ビル1F ,B008,G001
27883,やらいでか,東京都品川区東五反田１-6-1,B008,G001
27884,やるき茶屋 高幡不動店,東京都日野市高幡120-1　SHIENビル1階,B002,G001
27885,ヤワラート 新大久保,東京都新宿区大久保２-32-23-1F,B002,G009
27886,羊香味坊,東京都台東区上野３-12-6,B003,G007
27887,梁の家 新大久保店,東京都新宿区百人町１‐１０‐５,B008,G017
27888,YAMBURGER 東京,東京都江戸川区臨海町６-3-4 高架下Ff2階,B011,G015
27889,沖縄そば やんばる,東京都新宿区新宿３‐２２‐１,B001,G013
27890,やんばるミートセンター,東京都目黒区上目黒２-１３-４,B002,G001
27891,YAMMA,東京都武蔵野市吉祥寺本町１-37-5 ハイム榎本　1F,B002,G002
27892,やんも 丸の内,東京都千代田区丸の内３-３-１　新東京ビルB1F,B005,G004
27893,U-cafe,東京都台東区上野１ -2-6 長谷川ビル2F,B002,G014
27894,ユーカリと尨,東京都豊島区要町３-3-17,B003,G014
27895,U gallery&cafe,東京都江東区常盤２-14-4,B010,G014
27896,USUAL B.,東京都中央区日本橋本石町４‐４‐１６,B003,G002
27897,ユーハサロン UHA‐salon 浜松町駅前,東京都港区浜松町１－２６－１　味覚糖ＵＨＡ館５０２,B002,G011
27898,ユーロ カフェ Euro Cafe,東京都新宿区西新宿１西口地下街1号　小田急エース　南館,B001,G014
27899,湯浅 田町,東京都港区芝５－２０－２０,B003,G001
27900,唯一無二の焼肉丼 丼やまの,東京都千代田区神田佐久間町３-1,B010,G008
27901,結華楼,東京都新宿区神楽坂３－２ 木村屋ビル5階,B004,G007
27902,結月庵 大崎駅西口シンクパーク店,東京都品川区大崎２－１－１　シンクパークプラザ１Ｆ,B001,G004
27903,旬の味 結,東京都品川区戸越１-19-10 ,B002,G001
27904,結玉 二子玉川店,東京都世田谷区玉川２-23-1 ドッグウッドプラザ　8F,B001,G004
27905,Huit ユイット,東京都目黒区中目黒１‐１０‐２３　リバーサイドテラス１Ｆ,B001,G006
27906,沖縄料理 ゆいゆい,東京都世田谷区世田谷１‐１７‐４,B002,G001
27907,お好み焼き 遊,東京都品川区平塚２‐１８‐７,B001,G016
27908,又一順,東京都荒川区西日暮里２－１８－３,B002,G007
27909,居酒屋 裕栄,東京都荒川区南千住２-32-3ビジネスホテルサンパレス１Ｆ,B002,G001
27910,遊猿 四谷三丁目,東京都新宿区荒木町６-３９ GARDEN TREE 2F,B005,G007
27911,遊煙地,東京都港区新橋４-11-5 ル・グラシエルビルディング41号館4F,B003,G012
27912,優香 刀削麺,東京都荒川区西尾久３-22-15,B011,G007
27913,熊魚菴たん熊北店 東京ドームホテル店,東京都文京区後楽１－３－６１　東京ドームホテル４F,B006,G004
27914,有機和食 山藤,東京都港区南麻布５-15-25広尾六幸館2階E号,B005,G001
27915,ゆう月,東京都品川区上大崎２-１２-１　野田ビル　Ｂ１Ｆ,B003,G004
27916,游玄亭 赤坂,東京都港区赤坂３-１１-３　赤坂中川ビル１F・B１,B005,G008
27917,游玄亭 焼肉 銀座並木通り店,東京都中央区銀座５－４－６　ロイヤルクリスタル銀座,B005,G008
27918,游玄亭 新宿,東京都新宿区歌舞伎町１-１０-７　叙々苑ビル,B005,G008
27919,游玄亭 西麻布本館,東京都港区西麻布３-２４-１８　叙々苑ビル,B005,G008
27920,游玄亭 有楽町マリオン店,東京都千代田区有楽町２-５-１　有楽町マリオン１１Ｆ,B005,G008
27921,遊食 こいずみ,東京都江東区亀戸１－３４－７,B002,G001
27922,遊食 SHIN坊'S,東京都府中市朝日町２-29-5　２F,B002,G001
27923,遊食Dining 月宵,東京都昭島市松原町５-1-20　第二野村ビル201,B002,G002
27924,遊食みかん,東京都台東区台東３－33－7,B003,G001
27925,遊食家Boo,東京都台東区上野５-9 2k540 N-4,B002,G005
27926,遊食家 ゆがふ,東京都品川区上大崎２‐１２‐２　瑞穂ビル　Ｂ１Ｆ,B003,G001
27927,雄心,東京都練馬区東大泉２-６-１４ レイルビル２-１０１,B004,G008
27928,由膳,東京都品川区東五反田３-1-6 ウエストワールドビル,B008,G001
27929,遊膳 YUZEN 新橋店,東京都港区新橋３-16-3 烏森ビルB1F,B003,G001
27930,悠茶 高田馬場店,東京都新宿区高田馬場２-13-3 橘ビル1F,B010,G014
27931,ゆうちゃん,東京都西東京市ひばりが丘北４－1－32　太田ビル１F,B008,G008
27932,夕月 中目黒,東京都目黒区上目黒２-44-3 第2麻生ビル１Ｆ,B006,G004
27933,夕星 ゆうづつ,東京都渋谷区恵比寿西１-30-13,B004,G004
27934,祐天寺 寿し兆,東京都目黒区祐天寺２-１１-９　KTMコーポ１階,B005,G004
27935,祐天寺Bob,東京都目黒区祐天寺２-12-21 香村ビル2F,B003,G001
27936,有點甜 ユウテンテン ア リトル スイート 大久保店,東京都新宿区百人町１－２１－１７,B010,G014
27937,遊人 和風居酒屋,東京都墨田区太平３‐１６‐８　赤坂ビル２Ｆ,B003,G001
27938,勇の里 季,東京都練馬区中村北４-2-5,B008,G004
27939,夕日鍋と焼肉のお店 うえだ,東京都墨田区両国２－１８－２,B004,G008
27940,遊牧 新宿店,東京都新宿区歌舞伎町２‐２６‐３あみもとビル１F,B004,G008
27941,ゆう馬 下北沢店,東京都世田谷区代沢５-３２-７  小林ビル ２F,B008,G001
27942,遊家 二子玉川店,東京都世田谷区玉川３－１０－８アークビルB1F,B002,G001
27943,遊ゆう,東京都中野区弥生町４-24-1,B003,G001
27944,悠悠居酒屋,東京都江東区東陽３-5-4,B002,G001
27945,遊遊天山,東京都羽村市栄町１-３-１２,B001,G007
27946,有楽庵,東京都世田谷区奥沢８‐３２‐１１,B001,G004
27947,遊楽酒場 のもっか! 有楽町銀座店,東京都千代田区有楽町１－１２－１　新有楽町ビルＢ１,B008,G001
27948,お好み焼き 88 パチパチ,東京都千代田区有楽町１－２－４,B003,G016
27949,300BAR スリーハンドレッドバー 有楽町 NEXT店,東京都千代田区有楽町１-2-14　紫ビルB1F,B001,G011
27950,こてがえし 有楽町,東京都千代田区有楽町２-7-1　有楽町イトシア2F,B003,G016
27951,有楽町ワイン倶楽部,東京都千代田区有楽町1-7-1有楽町電気ビルB1F,B003,G006
27952,遊楽亭,東京都世田谷区代沢２‐３０‐１４,B003,G008
27953,遊海,東京都多摩市落合１-26-1 スワローハイム103,B001,G009
27954,お好み焼 ゆかり AKIBA-ICHI店,東京都千代田区外神田４－１４－１　ＡＫＩＢＡ＿ＩＣＨＩ店　（秋葉原UDX３F）,B001,G016
27955,雪あかり 霞が関店,東京都千代田区霞が関３-2-6 東京倶楽部ビルディング,B001,G013
27956,雪あかり 羽田空港ブルースカイダイニング店,東京都大田区羽田空港３-3-2 羽田空港第一ターミナル,B001,G013
27957,築地銀だこ ハイボール酒場 芝大門店,東京都港区芝大門１-16-9,B003,G001
27958,ゆき智,東京都葛飾区亀有５-44-7,B003,G001
27959,雪の窯珈琲,東京都江戸川区船堀４－12－8　クレストフォルム船堀サウスステージ　1F,B003,G002
27960,雪乃華,東京都港区新橋３－２１－２　丸文ビルＢ１,B005,G004
27961,Dessert Cafe 雪のはな 原宿店,東京都渋谷区神宮前１-15-4 1F,B001,G014
27962,ゆきみさけ,東京都中野区中野５-52-1 2F,B004,G001
27963,ワンズラクレット,東京都文京区湯島３‐３６‐１０,B008,G006
27964,季乃下,東京都文京区湯島３‐３２‐１２,B005,G004
27965,湯島天神下 すし 初,東京都文京区湯島３‐３５‐８　コア湯島ビル１Ｆ,B006,G004
27966,湯島天神横ラクレットグリル,東京都文京区湯島３-28-16,B008,G010
27967,湯島ホロホロシーシャ上野 御徒町店,東京都台東区上野１-5-3市川ビル2Ｆ,B002,G012
27968,湯島6vinstand,東京都台東区上野１-7-3カワナビル1階,B008,G002
27969,八丁堀 柚,東京都中央区八丁堀２-21-9,B005,G004
27970,ゆずのたね,東京都中野区中央３-34-1 プラム鍋横 1F,B002,G007
27971,豊 パイコー担々麺 飯田橋店,東京都千代田区飯田橋４-5-2 2F,B001,G013
27972,ゆたか家,東京都豊島区東池袋１-23-5,B002,G001
27973,ゆたべ 上野店,東京都台東区上野４-7-8　アメ横センタービル1F　44,B010,G008
27974,タピオカ&フルーツティー 御茶 YUCHA 中野本店,東京都中野区中野５-52 中野ブロードウェイB1,B010,G014
27975,ユック 新橋店,東京都港区新橋２－１６－１ニュー新橋ビル４Ｆ,B008,G004
27976,ハヌリ 中目黒,東京都目黒区上目黒２-13-3 GEMS中目黒1F,B003,G017
27977,ハヌリ 新宿3丁目店,東京都新宿区新宿３-20-8　WaMall３F,B002,G017
27978,鳥之助 新橋SL広場店,東京都港区新橋２-16-1　ニュー新橋ビル３F　３１２　１・２,B003,G001
27979,ゆづる羽,東京都大田区西蒲田７-29-3 第3久保井ビル3階,B008,G001
27980,ゆづる羽山,東京都大田区蒲田５-2-8 柳ビル1階,B008,G002
27981,洋麺屋 五右衛門 新宿ミロード店,東京都新宿区西新宿１－１－３　小田急新宿ミロード7F,B001,G006
27982,Pinchos y Whisky ゆとり会議室,東京都目黒区鷹番３－１２－３　真田ビル１階,B003,G002
27983,UNITEDcafe ユナイテッドカフェ,東京都世田谷区野沢４－4－8  ユーコート1F,B011,G014
27984,Unite ユナイト,東京都大田区西蒲田７-6-1 升本ビル8階,B002,G012
27985,ユニオン UNION,東京都港区六本木５-18-1　PURE六本木4F,B004,G012
27986,赤羽 union,東京都北区赤羽１-38-10内山ビル101,B003,G002
27987,Union Sand Yard,東京都中央区日本橋富沢町2-5 SUビル1F,B003,G002
27988,Unison ユニゾン 池袋,東京都豊島区西池袋３-29-2三原ビル3階,B002,G012
27989,UNIVERSAL CRAFT JAPAN,東京都千代田区有楽町２-3-6 九重会館8F,B003,G002
27990,ゆば 豆ふ料理 梟,東京都東村山市栄町２-6-10,B003,G003
27991,ゆむゆむ yumu yumu,東京都中野区中野２-29-2　KMビル1F,B001,G001
27992,夢庵 ゆめあん 秋川店,東京都あきる野市秋川６－３－３,B001,G004
27993,夢庵 ゆめあん 江戸川大杉店,東京都江戸川区大杉２－２３－１２,B001,G004
27994,夢庵 ゆめあん 青梅店,東京都青梅市野上町４－１４－５,B001,G004
27995,夢庵 大泉学園店,東京都練馬区東大泉１－３７－８　ドラゴンスクエア２ビル２F,B001,G004
27996,夢庵 ゆめあん 落合駅前店,東京都新宿区上落合３－８－２５　ＦＬＡＭＰ２Ｆ,B001,G004
27997,夢庵 ゆめあん 上池台店,東京都大田区上池台５－１７－２５,B001,G004
27998,夢庵 ゆめあん カリブ梅島店,東京都足立区梅田６－９－１６,B001,G004
27999,夢庵 ゆめあん 江東住吉店,東京都江東区住吉１－４－２フレスポ住吉２Ｆ,B001,G004
28000,夢庵 成増店,東京都板橋区成増１-１４-１３　池田ビル２階 ,B001,G004
28001,夢庵 ゆめあん 八王子めじろ台店,東京都八王子市めじろ台２－７０－７,B001,G004
28002,夢庵 ゆめあん 東久留米弥生店,東京都東久留米市弥生１－７－２,B001,G004
28003,夢庵 ゆめあん 東村山駅前店,東京都東村山市久米川町４－８－１０,B001,G004
28004,夢庵 ゆめあん 府中押立町店,東京都府中市押立町１－１７－１０,B001,G004
28005,夢庵 ゆめあん 本町田店,東京都町田市木曽東４－８－１０,B001,G004
28006,夢庵 ゆめあん 水元公園店,東京都葛飾区東水元４丁目１,B001,G004
28007,夢庵 ゆめあん 三鷹北野店,東京都三鷹市新川２－４－２８,B001,G004
28008,夢庵 ゆめあん 南小岩店,東京都江戸川区南小岩６-27-16ＴｈｅＤｏｍｅ南小岩2Ｆ,B001,G004
28009,夢庵 ゆめあん 足立栗原店,東京都足立区栗原４－１１－８,B001,G004
28010,夢庵 ゆめあん 板橋前野町店,東京都板橋区前野町６-１－１２,B001,G004
28011,夢庵 ゆめあん 小平店,東京都小平市小川町２－１３５９,B001,G004
28012,夢庵 ゆめあん 多摩センター店,東京都多摩市落合１－１６－２,B001,G004
28013,夢庵 ゆめあん 西国分寺店,東京都国分寺市西恋ヶ窪１－４１－９,B001,G004
28014,夢庵 ゆめあん 八王子西店,東京都八王子市平岡町１０－１４,B001,G004
28015,夢庵 ゆめあん 日野石田店,東京都日野市石田２－１－１,B001,G004
28016,夢庵 ゆめあん 町田南成瀬店,東京都町田市南成瀬６－１,B001,G004
28017,夢庵 ゆめあん 元八王子店,東京都八王子市元八王子町１－４７４－１,B001,G004
28018,ユメキチ 神田,東京都千代田区神田多町２‐1‐1,B004,G003
28019,ユメノキュウサク,東京都新宿区新宿３-28-15 TRN新宿ビル７F,B003,G001
28020,夢の郷,東京都千代田区鍛冶町１-７-７　ヒルトップビル神田Ｂ１,B002,G001
